project_id,city,province,city_confidence,notes,override_source,resolution_class,evidence_url,evidence_type,external_evidence_url,reviewer,review_date
2025_2025_excellence_batch_0248,Chengdu,Sichuan,high,Official Kelun Pharma contact page; Chengdu headquarters address.,external_verification_queue,external_evidence_verified,https://www.kelun.com/intro/6.html,company_site_registry,https://www.kelun.com/intro/6.html,,
2025_2025_excellence_batch_0249,Chengdu,Sichuan,high,city from parenthetical in firm name: 金堂,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0250,Mianyang,Sichuan,high,Yahua industrial explosives Mianyang. (registry match: 雅化集团绵阳),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0251,Yibin,Sichuan,high,Wuliangye spirits Yibin. (registry match: 宜宾五粮液),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0252,Chengdu,Sichuan,high,Sichuan provincial legislature profile of核动力院; local-government document supporting Chengdu-area assignment.,external_verification_queue,external_evidence_verified,http://www.scspc.gov.cn/html/zd/dt/2009/0821/60438.html,project_registry,http://www.scspc.gov.cn/html/zd/dt/2009/0821/60438.html,,
2025_2025_excellence_batch_0253,Dazhou,Sichuan,high,Sinopec Puguang gas field Dazhou. (registry match: 中原油田普光),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0254,Guiyang,Guizhou,high,Aerospace Electric Guiyang. (registry match: 贵州航天电器),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0255,Kunming,Yunnan,high,Hongyun Honghe tobacco Kunming. (registry match: 红云红河烟草),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0256,Kunming,Yunnan,high,Yunnan Copper Kunming. (registry match: 云南铜业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0257,Yulin,Shaanxi,high,City token '榆林' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0258,Tongchuan,Shaanxi,high,Jidong cement Tongchuan. (registry match: 冀东水泥铜川),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0259,Yulin,Shaanxi,high,City token '榆林' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0260,Xi'an,Shaanxi,high,Fast Gear in Xi'an. (registry match: 陕西法士特),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0261,Hanzhong,Shaanxi,high,Shaanxi Aircraft Hanzhong. (registry match: 陕西飞机工业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0262,Xi'an,Shaanxi,high,Official Shaanxi Auto (陕汽) contact page; Xi'an address at泾渭工业园.,external_verification_queue,external_evidence_verified,https://www.sxqc.com/about/contact_us.htm,company_site_registry,https://www.sxqc.com/about/contact_us.htm,,
2025_2025_excellence_batch_0264,Xi'an,Shaanxi,high,Public recruitment notice lists西安航空计算技术研究所通信地址锦业二路15号; third-party but non-list.,external_verification_queue,external_evidence_verified,https://m.sn.huatu.com/2020/0416/1031680.html,project_registry,https://m.sn.huatu.com/2020/0416/1031680.html,,
2025_2025_excellence_batch_0265,Xi'an,Shaanxi,high,PetroChina Changqing field HQ Xi'an. (registry match: 长庆油田分公司),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0266,Lanzhou,Gansu,high,City token '兰州石化' in legal entity name; province-only MIIT location.,firm_embedded_city_token,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_embedded_city_token,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0267,Shizuishan,Ningxia,high,Kocel 3D printing Shizuishan. (registry match: 共享装备),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0268,Yinchuan,Ningxia,high,Shenhua coal-to-liquids Ningxia. (registry match: 国家能源集团宁夏煤业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0269,Yinchuan,Ningxia,high,city from parenthetical in firm name: 银川,firm_parenthetical,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_parenthetical,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0270,Aksu,Xinjiang,high,Lihua textile Aksu. (registry match: 库车利华纺织),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0271,Urumqi,Xinjiang,high,Tianchi energy coal Xinjiang. (registry match: 新疆天池能源),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0272,Changji,Xinjiang,high,Tianrun dairy Changji. (registry match: 新疆天润乳业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0273,Shihezi,Xinjiang,high,Xinjiang Tianye chemical Shihezi. (registry match: 新疆天业),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0274,Urumqi,Xinjiang,high,Xinjiang Joinworld Urumqi. (registry match: 新疆众和股份),firm_registry_match,rule_based_text_inference,https://jlts.com.cn/i/news/detail/2571072131159669662.html,firm_registry_match,,geo_audit_pipeline,2026-05-20
2025_2025_excellence_batch_0088,Shanghai,Shanghai,high,Baosteel Meishan Steel subsidiary page; Shanghai-area corporate location evidence.,external_verification_queue,external_evidence_verified,https://www.baosteel.com/meishan/,company_site_registry,https://www.baosteel.com/meishan/,,
2025_2025_excellence_batch_0062,Beijing,Beijing,high,Li Auto corporate site; assigned city Beijing reflects HQ—Changzhou plant not separately verified here.,external_verification_queue,external_evidence_verified,https://www.lixiang.com/,company_site_registry,https://www.lixiang.com/,,
2024_2024_first_batch_0142,Wuhan,Hubei,high,Corporate-location evidence from documented B2 research; not necessarily project-specific plant-location evidence. Official company contact page lists address in 武汉市东湖新技术开发区流芳园南路22号.,external_verification_queue,external_evidence_verified,https://www.wuhanjingce.com/Contact/index.aspx,company_site_registry,https://www.wuhanjingce.com/Contact/index.aspx,,
2024_2024_first_batch_0144,Wuhan,Hubei,high,Third-party or government registry evidence from documented B2 research. Registry profile lists address 武汉市东西湖区临空港大道691号. Use only if third-party registry is accepted; prefer official/local-government source if found.,external_verification_queue,external_evidence_verified,https://www.qichamao.com/orgcompany/searchitemdtl/ab8e60f5985a4681d742ba87130f694d.html,project_registry,https://www.qichamao.com/orgcompany/searchitemdtl/ab8e60f5985a4681d742ba87130f694d.html,,
2025_2025_excellence_batch_0206,Wuhan,Hubei,high,Annual report mirror lists registered address 武汉东湖新技术开发区流苏南路1号 and office address 武汉江夏区藏龙岛开发区潭湖路1号.,external_verification_queue,external_evidence_verified,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10945693&stockid=002281,company_annual_report,https://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?id=10945693&stockid=002281,,
2024_2024_first_batch_0192,Chengdu,Sichuan,high,Third-party or government registry evidence from documented B2 research. Sichuan environmental-impact report lists registration and project construction location in 成都市青羊区黄田坝纬一路88号. Strong project-location evidence.,external_verification_queue,external_evidence_verified,https://sthjt.sc.gov.cn/sthjt/c103939/2024/11/21/57259a70cb244a7886b0684f5edde362/files/%E7%8E%AF%E5%A2%83%E5%BD%B1%E5%93%8D%E6%8A%A5%E5%91%8A%E8%A1%A8%EF%BC%88%E5%85%AC%E7%A4%BA%E6%9C%AC%EF%BC%89-20241121155735492.pdf,project_registry,https://sthjt.sc.gov.cn/sthjt/c103939/2024/11/21/57259a70cb244a7886b0684f5edde362/files/%E7%8E%AF%E5%A2%83%E5%BD%B1%E5%93%8D%E6%8A%A5%E5%91%8A%E8%A1%A8%EF%BC%88%E5%85%AC%E7%A4%BA%E6%9C%AC%EF%BC%89-20241121155735492.pdf,,
2024_2024_first_batch_0206,Xi'an,Shaanxi,high,Registry page lists 西安法士特高智新科技有限公司 address 陕西省西安市高新区经三十六路与纬三十路交汇处东南角. Third-party registry; use cautiously.,external_verification_queue,external_evidence_verified,https://top.qcc.com/tc/e91c5e348084.html,project_registry,https://top.qcc.com/tc/e91c5e348084.html,,
2025_2025_excellence_batch_0244,Chengdu,Sichuan,high,"Third-party or government registry evidence from documented B2 research. Pharmaceutical production-license page lists multiple Chengdu production addresses, including 高新区科园南路7号 and 双流区菁园路280号. Strong production-location evidence.",external_verification_queue,external_evidence_verified,https://pharm.ncmi.cn/zysjk/ypscqyk/202312/t20231205_389812.html,project_registry,https://pharm.ncmi.cn/zysjk/ypscqyk/202312/t20231205_389812.html,,
